stations_id,stationsname,bundesland,mess_datum,mess_datum_beginn,mess_datum_ende,bedeckungsgrad,lufttemperatur,lufttemperatur_max,lufttemperatur_min,windstaerke,sonnenscheindauer,windspitze,lufttemperatur_absmax,lufttemperatur_absmin,niederschlagshoehe,niederschlagshoehe_max,schneehoehe_neu,schneehoehe,sturm_6bft,sturm_8bft,gewitter,glatteis,graupel,hagel,nebel,tau,stationshoehe,geobreite,geolaenge
691,Bremen,Bremen,1995-01-15,19950101,19951231,5.39,9.59,13.71,5.27,2.92,1660.8,35,32.4,-11.3,691,40.7,15,36,63,2,27,41,27,0,67,155,4,53.045,8.7979
691,Bremen,Bremen,1996-01-15,19960101,19961231,5.42,7.71,11.65,3.58,2.84,1465.6,25.7,32.2,-14.7,446,31.3,28,140,30,0,13,33,14,1,76,139,4,53.045,8.7979
691,Bremen,Bremen,1997-01-15,19970101,19971231,5.4,9.5,13.61,5.23,2.83,1666.9,26.2,32.5,-18.7,620.9,46.2,0,21,46,2,29,15,19,0,70,174,4,53.045,8.7979
691,Bremen,Bremen,1998-01-15,19980101,19981231,5.83,9.55,13.28,5.94,3.02,1329.3,27,30.8,-14.5,893.1,41.7,26,123,47,2,30,20,21,0,48,190,4,53.045,8.7979
691,Bremen,Bremen,1999-01-15,19990101,19991231,5.35,10.37,14.52,6.07,2.93,1692.5,27,31.9,-8.5,563.4,13.5,22,35,45,3,34,25,25,1,52,197,4,53.045,8.7979
691,Bremen,Bremen,2000-01-15,20000101,20001231,5.58,10.37,14.23,6.47,2.96,1524.8,26,33.8,-10,645.2,17,19,65,58,1,23,17,10,1,62,203,4,53.045,8.7979
691,Bremen,Bremen,2001-01-15,20010101,20011231,5.63,9.4,13.3,5.37,2.84,1485.2,27.1,32.8,-13.6,839.6,40.8,33,60,44,1,27,30,12,2,65,198,4,53.045,8.7979
691,Bremen,Bremen,2002-01-15,20020101,20021231,5.48,9.9,13.84,5.91,2.9,1524.6,33,33.5,-10.4,1061.7,53.7,18,21,54,6,34,18,12,2,65,197,4,53.045,8.7979
691,Bremen,Bremen,2003-01-15,20030101,20031231,4.86,9.54,14.26,4.37,2.77,1898.5,29.8,35.8,-14.4,614.3,34.3,28,79,43,2,21,18,10,1,74,203,4,53.045,8.7979
691,Bremen,Bremen,2004-01-15,20040101,20041231,5.58,9.63,13.75,5.3,2.92,1455.3,32.5,30.9,-6.8,710.4,24.5,16,23,47,4,28,24,20,4,60,196,4,53.045,8.7979
691,Bremen,Bremen,2005-01-15,20050101,20051231,5.29,9.67,13.81,5.25,2.83,1666.6,28.6,31.3,-17.8,677.7,38.4,53,136,36,3,31,25,27,1,61,193,4,53.045,8.7979
691,Bremen,Bremen,2006-01-15,20060101,20061231,5.38,10.19,14.43,5.66,2.77,1590.8,26.9,36.2,-12.4,599.3,22.2,17,29,44,1,33,33,16,0,49,209,4,53.045,8.7979
691,Bremen,Bremen,2007-01-15,20070101,20071231,5.47,10.52,14.57,6.24,2.97,1527.4,27.3,33.4,-7.7,830,38.8,10,21,57,1,26,15,14,0,44,220,4,53.045,8.7979
691,Bremen,Bremen,2008-01-15,20080101,20081231,5.38,10.09,14.18,5.76,2.89,1628,24.7,32.5,-9.4,699.7,38.3,17,39,49,0,21,24,22,0,44,217,4,53.045,8.7979
691,Bremen,Bremen,2009-01-15,20090101,20091231,5.35,9.97,14.14,5.46,2.78,1745.4,23.6,35.3,-12.5,644.9,41.6,17,43,42,0,25,17,10,2,49,218,4,53.045,8.7979
691,Bremen,Bremen,2010-01-15,20100101,20101231,5.72,8.36,12.28,4,2.74,1621.7,22.9,35,-15.3,560.4,19.2,87,600,36,0,16,52,40,0,61,178,4,53.045,8.7979
691,Bremen,Bremen,2011-01-15,20110101,20111231,5.41,10.14,14.43,5.74,2.85,1688.2,23.6,31,-9.8,622.2,26.8,5,16,48,0,20,15,8,0,57,213,4,53.045,8.7979
691,Bremen,Bremen,2012-01-15,20120101,20121231,5.65,9.64,13.75,5.23,2.82,1503.2,29.4,35,-15.3,606.2,21.9,15,29,38,2,24,24,17,0,44,217,4,53.045,8.7979
691,Bremen,Bremen,2013-01-15,20130101,20131231,5.65,9.28,13.13,5.05,2.78,1521.9,28.1,34.9,-13.1,608.6,42.7,32,97,37,1,21,27,14,0,62,192,4,53.045,8.7979
691,Bremen,Bremen,2014-01-15,20140101,20141231,5.45,11.03,15.29,6.61,2.86,1663.3,NA,32.7,-9.9,602.8,30.1,6,13,41,1,32,15,7,0,80,251,4,53.045,8.7979
691,Bremen,Bremen,2015-01-15,20150101,20151231,5.54,10.35,14.49,5.95,2.95,1643.6,29.3,36.8,-6.7,712.7,34.2,5,5,69,3,35,20,11,1,59,225,4,53.045,8.7979
691,Bremen,Bremen,2016-01-15,20160101,20161231,5.52,10.12,14.3,5.69,2.77,1626.3,23.5,32.6,-9.8,552.2,29.7,22,52,42,0,23,29,14,0,65,230,4,53.045,8.7979
691,Bremen,Bremen,2017-01-15,20170101,20171231,5.73,10.09,14.05,5.87,2.89,1463.93,28.1,30.6,-10.4,778.5,39.5,10,22,63,4,22,26,15,1,72,223,4,53.045,8.7979
691,Bremen,Bremen,2018-01-15,20180101,20181231,5.09,11.04,15.66,6.02,2.85,2059.68,25.9,36.3,-11.4,449.2,36.6,5,6,55,1,19,31,7,1,56,195,4,53.045,8.7979
691,Bremen,Bremen,2019-01-15,20190101,20191231,5.38,10.92,15.35,6.26,2.89,1753.31,NA,37.4,-9.1,608.9,25.6,3,3,59,3,27,15,5,0,54,207,4,53.045,8.7979
691,Bremen,Bremen,2020-01-15,20200101,20201231,5.36,11.14,15.49,6.43,2.89,1873.33,28.5,34.3,-5.9,541.1,30.5,0,0,58,3,24,8,6,1,57,214,4,53.045,8.7979
1078,Duesseldorf,Nordrhein-Westfalen,1970-01-15,19700101,19701231,5.38,9.76,13.5,5.97,2.76,1445.6,NA,31.4,-14.5,848.3,27.8,NA,NA,27,0,23,4,17,1,34,127,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1971-01-15,19710101,19711231,5.02,10.38,14.61,6.04,2.52,1632.4,25.1,32,-16.1,653.4,30.1,26,98,17,0,29,2,2,1,40,152,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1972-01-15,19720101,19721231,5.11,9.8,13.79,5.77,2.56,1476,31,33.7,-11.6,652.6,31.9,6,6,17,2,22,3,5,0,35,135,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1973-01-15,19730101,19731231,5.15,10.19,14.43,6.04,2.71,1648.9,32.8,33.4,-13.1,571.2,21.3,19,40,26,1,21,0,18,0,40,116,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1974-01-15,19740101,19741231,5.55,10.68,14.55,6.72,2.91,1412.9,28.5,33.2,-6,934.7,28.7,0,0,44,2,33,0,6,1,24,146,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1975-01-15,19750101,19751231,5.26,10.88,14.91,6.76,2.64,1654.8,27.5,33.3,-10.1,605.4,19,2,2,32,2,28,3,4,3,25,153,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1976-01-15,19760101,19761231,4.76,10.84,15.05,6.2,2.68,1835.6,33,36.6,-14.6,526.7,33.8,16,105,26,2,23,1,13,2,24,163,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1977-01-15,19770101,19771231,5.54,10.66,14.26,6.79,2.75,1384.6,25,31.4,-6.6,712.8,38.6,3,3,49,0,21,1,21,5,22,173,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1978-01-15,19780101,19781231,5.55,9.81,13.55,6,2.73,1364.5,32.7,32.4,-15.3,688.5,26.4,29,79,29,0,21,2,15,2,26,189,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1979-01-15,19790101,19791231,5.52,9.57,13.38,5.75,2.75,1397,26.4,31.3,-19,795.5,24,22,353,35,2,23,11,18,7,31,156,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1980-01-15,19800101,19801231,5.42,9.99,13.78,6.14,2.84,1454.8,25.8,32.6,-10.4,783.3,30.6,20,38,32,0,19,0,12,1,19,153,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1981-01-15,19810101,19811231,5.61,10.07,13.91,6.27,2.83,1280,29,31.3,-11.8,966.4,40.3,29,62,40,1,30,1,18,4,37,139,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1982-01-15,19820101,19821231,4.82,11.02,15.21,7.03,2.75,1615.3,29.4,32,-15.4,664.4,23.3,5,27,34,0,35,1,10,0,17,153,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1983-01-15,19830101,19831231,4.93,11.02,14.92,7.07,2.78,1590,29.5,35.7,-8.5,773.4,29.4,5,5,34,1,27,1,17,3,17,154,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1984-01-15,19840101,19841231,5.25,10.18,13.78,6.49,2.59,1411.3,33.7,33.3,-6.8,966.3,44.5,6,6,27,4,23,1,10,0,15,172,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1985-01-15,19850101,19851231,5.35,9.34,13.23,5.56,2.63,1563.1,25.8,33.2,-19.1,825.3,49.2,48,422,22,0,30,4,13,1,42,163,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1986-01-15,19860101,19861231,5.03,9.89,13.92,5.88,2.84,1677.8,30.4,35.8,-15.4,874,32.7,29,110,41,3,23,29,9,1,21,150,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1987-01-15,19870101,19871231,5.59,9.61,13.38,6.06,2.53,1405.3,26.3,32.1,-15.7,826,30.1,12,43,22,0,22,25,12,1,33,156,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1988-01-15,19880101,19881231,5.72,11.08,14.81,7.62,2.61,1368.1,27.3,31.7,-8.4,851.8,35.4,5,5,33,0,21,9,7,1,20,174,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1989-01-15,19890101,19891231,4.84,11.68,15.9,7.67,2.4,1804.2,24.2,32.7,-7.9,682.8,26.4,0,0,24,0,20,6,2,1,39,182,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1990-01-15,19900101,19901231,5.13,11.68,15.56,7.83,2.6,1681.5,36.1,35.6,-3.4,765.3,32.6,1,1,38,5,23,3,13,0,18,193,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1991-01-15,19910101,19911231,4.89,10.57,14.46,6.79,2.43,1662.9,27.2,35.1,-12.3,622.7,29.8,15,71,24,0,11,5,8,0,33,172,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1992-01-15,19920101,19921231,5.05,11.35,15.2,7.61,2.61,1637.1,30.9,33.8,-8.9,775.6,34.7,0,0,27,3,30,12,12,0,25,167,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1993-01-15,19930101,19931231,5.11,10.12,14.28,6.1,2.83,1471.7,NA,30.9,-13.6,817.5,49.9,3,3,56,6,27,15,9,0,27,155,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1994-01-15,19940101,19941231,5.29,11.25,15.35,7.18,2.86,NA,NA,36,-12,845.6,22.3,7,7,56,2,29,3,11,0,33,155,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1995-01-15,19950101,19951231,5.17,10.85,15.12,6.64,2.78,NA,NA,35.6,-13.2,719.6,24.5,7,7,56,2,23,14,15,0,27,163,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1996-01-15,19960101,19961231,5.27,8.99,13.04,4.99,2.68,NA,NA,32.9,-13.7,653,41.1,21,44,25,0,15,12,13,2,28,146,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1997-01-15,19970101,19971231,5.1,10.59,14.86,6.36,2.7,1684.9,25.7,32.9,-20.8,804.3,46.5,2,131,35,1,34,2,10,0,26,167,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1998-01-15,19980101,19981231,5.69,10.68,14.52,7.02,2.92,1271.3,NA,33.8,-10.4,996.3,36,3,4,47,3,25,9,7,0,22,140,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,1999-01-15,19990101,19991231,5.23,11.32,15.51,7.32,2.9,1612.3,24,32,-11.6,793.2,27.3,34,65,59,0,32,14,12,0,20,183,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2000-01-15,20000101,20001231,5.48,11.44,15.4,7.89,2.94,1432.4,28,33.8,-7.3,902.5,33.4,4,4,48,1,34,9,6,0,20,168,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2001-01-15,20010101,20011231,5.36,10.86,14.94,6.78,2.81,1476.5,25.1,35.1,-8.7,893.6,25.3,12,12,40,0,23,15,14,0,22,166,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2002-01-15,20020101,20021231,5.32,11.35,15.4,7.14,2.81,NA,30.8,34.8,-10.7,827.4,23.8,0,0,47,4,26,10,7,0,22,195,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2003-01-15,20030101,20031231,4.42,11.28,16.14,6.28,2.64,2070,26,38.5,-13.1,564.9,24.3,9,14,32,1,29,3,5,2,13,171,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2004-01-15,20040101,20041231,5.21,10.6,14.83,6.28,2.74,NA,28,32.5,-7.2,715.5,42,16,22,40,2,28,12,8,0,27,189,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2005-01-15,20050101,20051231,5.03,11,15.12,6.77,2.67,1690.8,22,33.5,-11.1,752.3,25.5,21,38,31,0,34,22,10,1,26,146,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2006-01-15,20060101,20061231,5.11,11.42,15.41,7.21,2.79,1656.1,29.3,36.3,-9.6,761.6,27,6,14,41,2,29,21,17,1,27,148,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2007-01-15,20070101,20071231,5.12,11.51,15.52,7.3,2.81,1563.7,40.3,35.2,-9.2,926.4,36.8,0,0,50,2,30,4,7,0,19,175,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2008-01-15,20080101,20081231,5.24,10.83,14.88,6.63,2.76,1367.9,29,33,-9.4,812.2,42,7,7,47,1,32,9,11,0,23,187,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2009-01-15,20090101,20091231,5.1,10.86,15.17,6.11,2.66,1594.6,22.5,34.9,-19.9,810.7,57.4,26,108,31,0,28,15,9,0,20,168,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2010-01-15,20100101,20101231,5.62,9.58,13.62,5.18,2.64,1465.2,29.1,36,-13.2,741.5,39.4,100,416,22,2,19,40,31,1,25,160,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2011-01-15,20110101,20111231,5.03,11.43,15.95,6.76,2.76,1771.2,24.7,33.8,-8.2,709.7,37.9,3,36,38,0,31,12,8,1,10,188,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2012-01-15,20120101,20121231,5.34,10.72,14.84,6.31,2.74,1496.6,24.2,36.9,-13.8,723.8,21.4,15,24,39,0,26,9,9,0,24,187,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2013-01-15,20130101,20131231,5.66,10.23,14.2,5.88,2.69,1407.9,24.8,36.8,-11.9,606.3,20.2,43,147,32,1,18,28,16,0,17,169,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2014-01-15,20140101,20141231,5.33,11.95,16.08,7.51,2.66,1621,39.5,34,-4.9,773.6,44.9,3,3,36,2,34,8,9,1,11,241,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2015-01-15,20150101,20151231,5.27,11.33,15.53,6.71,2.78,1712.4,28.8,37.2,-6.1,733.8,25.6,9,10,50,0,22,11,14,0,18,199,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2016-01-15,20160101,20161231,5.28,11.16,15.36,6.74,2.78,1612.8,25.4,35,-8.1,641.3,25.1,1,1,42,1,31,14,16,1,15,199,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2017-01-15,20170101,20171231,5.57,11.43,15.59,6.81,2.83,1491.78,25.4,35.2,-9.9,742.2,27,10,11,44,1,21,12,7,0,18,179,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2018-01-15,20180101,20181231,4.95,12.12,16.84,7,2.8,1937.17,32.2,36.7,-9.1,564,56.3,9,9,43,2,34,10,9,1,13,196,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2019-01-15,20190101,20191231,5.22,11.84,16.43,6.97,2.86,1734.22,NA,40.7,-8.5,670.3,25.6,8,13,52,3,29,10,8,1,9,183,37,51.296,6.7686
1078,Duesseldorf,Nordrhein-Westfalen,2020-01-15,20200101,20201231,5.02,12.25,16.83,7.22,2.95,1814.6,30.5,36.9,-5.7,617.7,30.6,0,0,71,1,20,2,7,1,10,185,37,51.296,6.7686
1684,Goerlitz,Sachsen,1880-01-15,18800101,18801231,4.96,8.54,12.5,5.45,1.83,NA,NA,30.6,-12.5,833.9,32.9,NA,0,NA,NA,NA,NA,5,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1881-01-15,18810101,18811231,4.88,7.02,11.02,3.91,1.77,NA,NA,32.5,-20.6,581.4,28.6,NA,0,NA,NA,NA,NA,3,3,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1882-01-15,18820101,18821231,5.02,8.58,12.71,5.53,1.8,NA,NA,29.4,-13.8,845.2,52.1,NA,0,NA,NA,NA,NA,10,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1883-01-15,18830101,18831231,4.92,7.76,12.02,4.44,1.76,NA,NA,32.5,-14.6,674.4,54.2,NA,0,NA,NA,NA,NA,6,2,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1886-01-15,18860101,18861231,4.74,8.3,12.71,4.6,1.41,NA,NA,32,-17,NA,NA,NA,0,NA,NA,NA,NA,4,3,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1888-01-15,18880101,18881231,5.37,6.85,10.42,2.92,3.39,NA,NA,28.2,-16.3,735.3,49.5,NA,NA,NA,NA,NA,NA,10,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1889-01-15,18890101,18891231,5.45,7.4,10.85,3.65,3.64,NA,NA,30.5,-17,737.8,41.9,NA,634,NA,NA,NA,NA,1,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1890-01-15,18900101,18901231,5.45,7.58,11.22,3.6,NA,NA,NA,30,-21.9,700,33.3,NA,461,NA,NA,NA,NA,3,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1891-01-15,18910101,18911231,5.55,7.85,11.18,4.06,3.32,NA,NA,29.1,-19.7,723.9,51.4,NA,854,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1892-01-15,18920101,18921231,5.22,7.99,11.66,4.1,3.18,NA,NA,35.8,-16,490.9,23.5,NA,402,NA,NA,NA,NA,1,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1893-01-15,18930101,18931231,5.22,7.82,11.55,3.99,3.4,NA,NA,30,-22.1,571.9,33.2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1894-01-15,18940101,18941231,5.58,8.13,11.47,4.81,3.12,NA,NA,31.7,-20,702.5,37.6,NA,317,NA,NA,NA,NA,4,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1895-01-15,18950101,18951231,5.39,7.55,11.3,3.73,3.11,NA,NA,30.8,-22.2,643.1,27.2,NA,1394,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1896-01-15,18960101,18961231,5.75,7.81,11.09,4.45,3.15,NA,NA,29.4,-13.6,599.7,36.3,NA,408,NA,NA,NA,NA,0,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1897-01-15,18970101,18971231,5.64,8.08,11.38,4.8,3.33,NA,NA,30.4,-13.5,723.8,71.2,NA,444,NA,NA,NA,NA,1,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1898-01-15,18980101,18981231,5.52,9.03,12.42,5.72,3.43,NA,NA,30,-9.5,723.6,37.4,NA,94,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1899-01-15,18990101,18991231,5.27,8.42,11.82,4.85,3.5,NA,NA,29.4,-18.9,NA,NA,NA,418,NA,NA,NA,NA,3,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1900-01-15,19000101,19001231,5.18,8.79,12.29,5.41,3.23,NA,NA,32,-16,741.6,85.1,NA,498,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1901-01-15,19010101,19011231,4.27,8,11.77,4.29,1.52,NA,NA,31,-19.6,755.2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1903-01-15,19030101,19031231,4.62,8.83,12.52,5.58,1.55,NA,NA,28.1,-13.2,675.1,43.2,NA,NA,NA,NA,NA,NA,5,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1905-01-15,19050101,19051231,4.92,8.28,11.71,4.82,1.45,NA,NA,31.9,-18.5,NA,NA,NA,91,NA,NA,NA,NA,10,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1908-01-15,19080101,19081231,4.6,7.86,11.57,4.4,1.61,NA,NA,31.4,-18,NA,NA,NA,183,NA,NA,NA,NA,11,2,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1911-01-15,19110101,19111231,4.67,9.53,13.22,5.94,2.46,NA,NA,32.7,-9.1,NA,NA,NA,244,NA,NA,NA,NA,4,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1912-01-15,19120101,19121231,4.64,7.91,11.42,4.38,2.71,NA,NA,29,-18.5,NA,NA,NA,261,NA,NA,NA,NA,5,6,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1913-01-15,19130101,19131231,4.22,8.76,12.32,5.36,2.49,NA,NA,29.5,-12.5,NA,NA,NA,51,NA,NA,NA,NA,1,5,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1914-01-15,19140101,19141231,4.53,8.86,12.46,5.55,2.31,NA,NA,29.7,-18.5,NA,NA,NA,215,NA,NA,NA,NA,2,2,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1915-01-15,19150101,19151231,4.98,8.32,12,4.88,2.29,NA,NA,31.4,-11.9,NA,NA,NA,229,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1916-01-15,19160101,19161231,5.36,9,12.5,5.78,2.14,NA,NA,27.5,-11.6,NA,NA,NA,111,NA,NA,NA,NA,0,4,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1917-01-15,19170101,19171231,4.98,NA,NA,NA,1.96,NA,NA,NA,NA,NA,NA,NA,548,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1918-01-15,19180101,19181231,5.09,NA,NA,NA,1.84,NA,NA,NA,NA,789.3,39.9,NA,114,NA,NA,NA,NA,4,3,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1920-01-15,19200101,19201231,4.23,NA,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,5,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1921-01-15,19210101,19211231,3.75,NA,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1922-01-15,19220101,19221231,4.89,NA,NA,NA,1.79,NA,NA,NA,NA,NA,NA,NA,323,NA,NA,NA,NA,2,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1923-01-15,19230101,19231231,5.13,NA,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,265,NA,NA,NA,NA,4,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1924-01-15,19240101,19241231,4.62,NA,NA,NA,1.41,NA,NA,NA,NA,NA,NA,NA,584,NA,NA,NA,NA,3,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1926-01-15,19260101,19261231,5.92,NA,NA,NA,2.26,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,4,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1928-01-15,19280101,19281231,4.79,8.69,12.49,4.98,2.07,NA,NA,32.7,-13.6,638.3,37.2,NA,NA,NA,NA,NA,NA,5,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1929-01-15,19290101,19291231,4.69,7.66,11.58,3.7,1.97,NA,NA,32.4,-28.5,523.6,27,NA,NA,NA,NA,NA,NA,2,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1930-01-15,19300101,19301231,4.93,9.28,12.82,5.6,2.1,NA,NA,31.6,-8.6,947,63.6,NA,NA,NA,NA,NA,NA,7,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1932-01-15,19320101,19321231,4.92,8.88,12.8,5,2.26,NA,NA,32.6,-18.8,604.5,34.7,NA,59,NA,NA,NA,NA,1,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1933-01-15,19330101,19331231,5.3,7.72,11.69,3.68,2.23,NA,NA,34,-20.7,547.6,32,NA,274,NA,NA,NA,NA,5,1,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1934-01-15,19340101,19341231,5.17,10.62,14.56,6.63,2.31,NA,NA,31.8,-14.2,574.3,48.1,NA,46,NA,NA,NA,NA,3,0,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1935-01-15,19350101,19351231,5.27,9.05,12.93,4.93,2.33,NA,NA,35.2,-16.6,745.7,39.1,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1936-01-15,19360101,19361231,5.36,9.1,12.87,5.31,2.12,NA,NA,31.5,-13.4,701.8,19.6,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1937-01-15,19370101,19371231,5.5,9.26,13.1,5.53,1.97,NA,NA,33.9,-14.5,696.2,31.3,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1938-01-15,19380101,19381231,5.05,9.35,13.22,5.21,2.18,NA,NA,31.4,-17.4,856.7,51.1,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,238,51.1622,14.9506
1684,Goerlitz,Sachsen,1939-01-15,19390101,19391231,5.45,8.84,12.38,4.92,1.93,NA,NA,30.4,-16.6,1013.7,41.1,NA,280,NA,NA,NA,NA,NA,NA,NA,NA,238,51.1622,14.9506
